4.300000000000000000e+01;5.300000000000000000e+01;9.000000000000000000e+00;1.000000000000000000e+00;1.310000000000000000e+02;1.673522851562500000e+04
6.300000000000000000e+01;6.000000000000000000e+01;2.800000000000000000e+01;2.200000000000000000e+01;1.080000000000000000e+02;1.658837207031250000e+04
3.100000000000000000e+01;2.600000000000000000e+01;2.100000000000000000e+01;9.000000000000000000e+00;1.210000000000000000e+02;1.624676367187500000e+04
2.800000000000000000e+01;2.000000000000000000e+01;4.500000000000000000e+01;5.400000000000000000e+01;1.060000000000000000e+02;1.576011279296875000e+04
4.200000000000000000e+01;5.400000000000000000e+01;2.100000000000000000e+01;1.300000000000000000e+01;1.020000000000000000e+02;1.509286694335937500e+04
2.400000000000000000e+01;3.200000000000000000e+01;2.100000000000000000e+01;2.600000000000000000e+01;8.300000000000000000e+01;1.474084350585937500e+04
3.900000000000000000e+01;4.300000000000000000e+01;8.000000000000000000e+00;1.300000000000000000e+01;9.300000000000000000e+01;1.457690942382812500e+04
5.100000000000000000e+01;5.900000000000000000e+01;2.200000000000000000e+01;1.200000000000000000e+01;8.200000000000000000e+01;1.410317089843750000e+04
3.200000000000000000e+01;4.500000000000000000e+01;4.500000000000000000e+01;4.300000000000000000e+01;7.000000000000000000e+01;1.375223095703125000e+04
5.000000000000000000e+00;1.200000000000000000e+01;4.500000000000000000e+01;5.600000000000000000e+01;1.420000000000000000e+02;1.345720605468750000e+04
4.600000000000000000e+01;3.800000000000000000e+01;0.000000000000000000e+00;2.000000000000000000e+00;8.000000000000000000e+01;1.331208911132812500e+04
0.000000000000000000e+00;3.000000000000000000e+00;1.400000000000000000e+01;7.000000000000000000e+00;1.200000000000000000e+02;1.317122241210937500e+04
0.000000000000000000e+00;6.000000000000000000e+00;2.600000000000000000e+01;3.600000000000000000e+01;1.420000000000000000e+02;1.293222851562500000e+04
5.000000000000000000e+00;2.000000000000000000e+00;5.900000000000000000e+01;6.200000000000000000e+01;8.400000000000000000e+01;1.281917480468750000e+04
3.800000000000000000e+01;3.600000000000000000e+01;1.300000000000000000e+01;1.500000000000000000e+01;9.100000000000000000e+01;1.276039746093750000e+04
3.800000000000000000e+01;4.700000000000000000e+01;3.000000000000000000e+01;2.300000000000000000e+01;9.700000000000000000e+01;1.227636816406250000e+04
2.800000000000000000e+01;4.200000000000000000e+01;6.000000000000000000e+01;4.700000000000000000e+01;1.400000000000000000e+02;1.165480615234375000e+04
3.200000000000000000e+01;3.700000000000000000e+01;1.900000000000000000e+01;2.600000000000000000e+01;8.700000000000000000e+01;1.137851708984375000e+04
5.900000000000000000e+01;5.500000000000000000e+01;2.200000000000000000e+01;2.300000000000000000e+01;7.200000000000000000e+01;1.133676440429687500e+04
1.100000000000000000e+01;1.800000000000000000e+01;6.300000000000000000e+01;5.400000000000000000e+01;1.090000000000000000e+02;1.096636352539062500e+04
4.000000000000000000e+00;7.000000000000000000e+00;1.200000000000000000e+01;8.000000000000000000e+00;1.110000000000000000e+02;1.086546508789062500e+04
1.800000000000000000e+01;1.500000000000000000e+01;2.000000000000000000e+01;2.300000000000000000e+01;1.330000000000000000e+02;1.080786059570312500e+04
5.800000000000000000e+01;5.400000000000000000e+01;6.100000000000000000e+01;5.700000000000000000e+01;1.100000000000000000e+02;1.068116259765625000e+04
5.300000000000000000e+01;5.000000000000000000e+01;2.400000000000000000e+01;2.700000000000000000e+01;6.600000000000000000e+01;1.054199658203125000e+04
3.300000000000000000e+01;3.900000000000000000e+01;5.000000000000000000e+00;2.100000000000000000e+01;1.130000000000000000e+02;1.015135986328125000e+04
6.300000000000000000e+01;5.900000000000000000e+01;1.900000000000000000e+01;8.000000000000000000e+00;7.500000000000000000e+01;9.744147949218750000e+03
5.800000000000000000e+01;6.100000000000000000e+01;5.900000000000000000e+01;5.700000000000000000e+01;9.400000000000000000e+01;9.687209228515625000e+03
5.600000000000000000e+01;5.400000000000000000e+01;7.000000000000000000e+00;1.000000000000000000e+01;9.300000000000000000e+01;9.610955322265625000e+03
1.900000000000000000e+01;1.100000000000000000e+01;3.000000000000000000e+00;1.400000000000000000e+01;1.300000000000000000e+02;9.201714599609375000e+03
1.700000000000000000e+01;2.600000000000000000e+01;3.000000000000000000e+00;9.000000000000000000e+00;1.430000000000000000e+02;9.059910644531250000e+03
4.200000000000000000e+01;3.000000000000000000e+01;8.000000000000000000e+00;1.000000000000000000e+00;1.350000000000000000e+02;8.844500488281250000e+03
5.800000000000000000e+01;6.300000000000000000e+01;4.700000000000000000e+01;5.600000000000000000e+01;1.190000000000000000e+02;8.575156738281250000e+03
4.000000000000000000e+01;3.100000000000000000e+01;2.700000000000000000e+01;3.700000000000000000e+01;1.450000000000000000e+02;8.299761230468750000e+03
0.000000000000000000e+00;5.000000000000000000e+00;1.400000000000000000e+01;2.200000000000000000e+01;1.390000000000000000e+02;8.138242675781250000e+03
3.400000000000000000e+01;2.900000000000000000e+01;5.000000000000000000e+01;4.400000000000000000e+01;7.500000000000000000e+01;8.032458984375000000e+03
1.200000000000000000e+01;1.000000000000000000e+01;4.000000000000000000e+01;4.200000000000000000e+01;1.260000000000000000e+02;7.996272216796875000e+03
4.200000000000000000e+01;3.900000000000000000e+01;4.000000000000000000e+01;4.300000000000000000e+01;1.060000000000000000e+02;7.946881591796875000e+03
1.500000000000000000e+01;4.000000000000000000e+00;3.100000000000000000e+01;2.200000000000000000e+01;1.570000000000000000e+02;7.728523193359375000e+03
2.500000000000000000e+01;1.300000000000000000e+01;4.000000000000000000e+00;0.000000000000000000e+00;1.270000000000000000e+02;7.535657958984375000e+03
4.500000000000000000e+01;4.900000000000000000e+01;5.200000000000000000e+01;4.500000000000000000e+01;1.310000000000000000e+02;7.394068847656250000e+03
5.400000000000000000e+01;4.400000000000000000e+01;4.800000000000000000e+01;3.800000000000000000e+01;1.260000000000000000e+02;7.040415039062500000e+03
2.000000000000000000e+00;9.000000000000000000e+00;6.300000000000000000e+01;5.800000000000000000e+01;7.400000000000000000e+01;6.773351074218750000e+03
2.000000000000000000e+00;0.000000000000000000e+00;5.600000000000000000e+01;5.300000000000000000e+01;1.330000000000000000e+02;6.730043457031250000e+03
1.700000000000000000e+01;2.500000000000000000e+01;1.900000000000000000e+01;1.000000000000000000e+01;1.320000000000000000e+02;6.470922607421875000e+03
1.700000000000000000e+01;5.000000000000000000e+00;3.100000000000000000e+01;4.300000000000000000e+01;1.680000000000000000e+02;6.240860595703125000e+03
5.700000000000000000e+01;4.900000000000000000e+01;2.700000000000000000e+01;3.100000000000000000e+01;1.100000000000000000e+02;6.046915039062500000e+03
0.000000000000000000e+00;8.000000000000000000e+00;2.500000000000000000e+01;1.500000000000000000e+01;1.400000000000000000e+02;5.940577880859375000e+03
4.500000000000000000e+01;5.500000000000000000e+01;3.300000000000000000e+01;2.300000000000000000e+01;9.700000000000000000e+01;5.690722412109375000e+03
3.300000000000000000e+01;4.400000000000000000e+01;3.700000000000000000e+01;4.900000000000000000e+01;1.170000000000000000e+02;5.571978271484375000e+03
5.000000000000000000e+01;5.200000000000000000e+01;1.100000000000000000e+01;8.000000000000000000e+00;7.500000000000000000e+01;5.517532958984375000e+03
1.000000000000000000e+01;7.000000000000000000e+00;3.000000000000000000e+00;5.000000000000000000e+00;1.600000000000000000e+02;5.491556396484375000e+03
5.600000000000000000e+01;4.900000000000000000e+01;6.300000000000000000e+01;5.200000000000000000e+01;1.400000000000000000e+02;5.256687011718750000e+03
5.000000000000000000e+01;3.900000000000000000e+01;8.000000000000000000e+00;2.100000000000000000e+01;9.900000000000000000e+01;4.996510986328125000e+03
5.300000000000000000e+01;5.900000000000000000e+01;5.000000000000000000e+00;1.200000000000000000e+01;1.110000000000000000e+02;4.894024658203125000e+03
3.200000000000000000e+01;2.600000000000000000e+01;2.600000000000000000e+01;3.600000000000000000e+01;1.300000000000000000e+02;4.731624023437500000e+03
6.300000000000000000e+01;5.500000000000000000e+01;3.000000000000000000e+01;3.800000000000000000e+01;1.520000000000000000e+02;4.543700927734375000e+03
6.200000000000000000e+01;5.500000000000000000e+01;2.500000000000000000e+01;2.100000000000000000e+01;7.500000000000000000e+01;4.445186279296875000e+03
7.000000000000000000e+00;1.000000000000000000e+00;5.100000000000000000e+01;4.000000000000000000e+01;1.540000000000000000e+02;4.324766601562500000e+03
4.000000000000000000e+00;1.000000000000000000e+01;1.800000000000000000e+01;9.000000000000000000e+00;1.250000000000000000e+02;4.188065917968750000e+03
5.500000000000000000e+01;6.300000000000000000e+01;1.700000000000000000e+01;2.100000000000000000e+01;8.700000000000000000e+01;4.148995849609375000e+03
6.300000000000000000e+01;5.300000000000000000e+01;7.000000000000000000e+00;0.000000000000000000e+00;1.410000000000000000e+02;3.897308349609375000e+03
3.000000000000000000e+00;1.600000000000000000e+01;5.500000000000000000e+01;4.300000000000000000e+01;1.450000000000000000e+02;3.753560058593750000e+03
2.800000000000000000e+01;2.100000000000000000e+01;2.000000000000000000e+01;3.100000000000000000e+01;1.080000000000000000e+02;3.536350097656250000e+03
2.700000000000000000e+01;1.900000000000000000e+01;5.100000000000000000e+01;5.500000000000000000e+01;9.500000000000000000e+01;3.484406738281250000e+03
3.400000000000000000e+01;2.400000000000000000e+01;5.000000000000000000e+01;4.300000000000000000e+01;8.400000000000000000e+01;3.395898193359375000e+03
4.400000000000000000e+01;5.000000000000000000e+01;3.100000000000000000e+01;3.600000000000000000e+01;1.490000000000000000e+02;3.329732177734375000e+03
3.700000000000000000e+01;4.600000000000000000e+01;4.900000000000000000e+01;5.400000000000000000e+01;1.530000000000000000e+02;3.287273193359375000e+03
2.500000000000000000e+01;2.300000000000000000e+01;2.900000000000000000e+01;3.300000000000000000e+01;9.500000000000000000e+01;3.252011230468750000e+03
1.600000000000000000e+01;1.200000000000000000e+01;2.200000000000000000e+01;1.500000000000000000e+01;1.320000000000000000e+02;3.136751953125000000e+03
3.800000000000000000e+01;4.600000000000000000e+01;2.400000000000000000e+01;2.100000000000000000e+01;9.500000000000000000e+01;3.070537109375000000e+03
2.700000000000000000e+01;1.800000000000000000e+01;4.600000000000000000e+01;3.700000000000000000e+01;1.750000000000000000e+02;2.985564941406250000e+03
2.900000000000000000e+01;2.300000000000000000e+01;6.300000000000000000e+01;5.500000000000000000e+01;1.610000000000000000e+02;2.882055664062500000e+03
5.900000000000000000e+01;6.200000000000000000e+01;5.700000000000000000e+01;6.200000000000000000e+01;9.500000000000000000e+01;2.790650634765625000e+03
1.200000000000000000e+01;5.000000000000000000e+00;1.300000000000000000e+01;7.000000000000000000e+00;1.140000000000000000e+02;2.751322509765625000e+03
5.000000000000000000e+00;8.000000000000000000e+00;5.700000000000000000e+01;5.400000000000000000e+01;1.570000000000000000e+02;2.726436279296875000e+03
2.400000000000000000e+01;2.000000000000000000e+01;6.300000000000000000e+01;5.700000000000000000e+01;1.610000000000000000e+02;2.681364013671875000e+03
6.200000000000000000e+01;6.300000000000000000e+01;5.900000000000000000e+01;5.700000000000000000e+01;1.010000000000000000e+02;2.666073974609375000e+03
2.300000000000000000e+01;3.300000000000000000e+01;1.200000000000000000e+01;7.000000000000000000e+00;1.140000000000000000e+02;2.615629394531250000e+03
5.500000000000000000e+01;5.800000000000000000e+01;4.500000000000000000e+01;4.900000000000000000e+01;1.440000000000000000e+02;2.575026855468750000e+03
4.300000000000000000e+01;4.000000000000000000e+01;3.400000000000000000e+01;3.000000000000000000e+01;1.540000000000000000e+02;2.542797851562500000e+03
1.100000000000000000e+01;6.000000000000000000e+00;6.300000000000000000e+01;5.600000000000000000e+01;7.300000000000000000e+01;2.474480957031250000e+03
2.100000000000000000e+01;1.600000000000000000e+01;5.900000000000000000e+01;4.700000000000000000e+01;1.330000000000000000e+02;2.441927734375000000e+03
0.000000000000000000e+00;2.000000000000000000e+00;0.000000000000000000e+00;3.000000000000000000e+00;1.640000000000000000e+02;2.417844726562500000e+03
6.300000000000000000e+01;5.700000000000000000e+01;6.200000000000000000e+01;6.300000000000000000e+01;8.100000000000000000e+01;2.344168945312500000e+03
4.000000000000000000e+00;7.000000000000000000e+00;2.000000000000000000e+00;0.000000000000000000e+00;1.670000000000000000e+02;2.321911132812500000e+03
1.500000000000000000e+01;1.000000000000000000e+01;5.200000000000000000e+01;5.500000000000000000e+01;8.500000000000000000e+01;2.301168945312500000e+03
1.900000000000000000e+01;2.400000000000000000e+01;3.300000000000000000e+01;3.600000000000000000e+01;1.440000000000000000e+02;2.243855957031250000e+03
1.100000000000000000e+01;1.000000000000000000e+00;4.200000000000000000e+01;3.800000000000000000e+01;1.290000000000000000e+02;2.200375732421875000e+03
4.000000000000000000e+01;3.100000000000000000e+01;2.000000000000000000e+01;1.300000000000000000e+01;9.400000000000000000e+01;2.168427490234375000e+03
2.000000000000000000e+01;1.600000000000000000e+01;1.900000000000000000e+01;2.600000000000000000e+01;1.410000000000000000e+02;2.104343994140625000e+03
3.000000000000000000e+00;0.000000000000000000e+00;6.300000000000000000e+01;5.500000000000000000e+01;1.190000000000000000e+02;2.039186279296875000e+03
5.500000000000000000e+01;5.900000000000000000e+01;2.600000000000000000e+01;2.800000000000000000e+01;1.120000000000000000e+02;1.994662597656250000e+03
4.500000000000000000e+01;4.900000000000000000e+01;5.700000000000000000e+01;5.400000000000000000e+01;1.650000000000000000e+02;1.969046386718750000e+03
4.000000000000000000e+00;6.000000000000000000e+00;8.000000000000000000e+00;5.000000000000000000e+00;1.430000000000000000e+02;1.956718750000000000e+03
1.800000000000000000e+01;1.600000000000000000e+01;5.300000000000000000e+01;5.500000000000000000e+01;6.100000000000000000e+01;1.945328125000000000e+03
3.900000000000000000e+01;4.600000000000000000e+01;3.900000000000000000e+01;3.400000000000000000e+01;1.560000000000000000e+02;1.915420410156250000e+03
4.300000000000000000e+01;4.800000000000000000e+01;2.600000000000000000e+01;2.200000000000000000e+01;6.400000000000000000e+01;1.893572753906250000e+03
2.000000000000000000e+01;1.600000000000000000e+01;4.400000000000000000e+01;4.900000000000000000e+01;1.910000000000000000e+02;1.877529785156250000e+03
3.100000000000000000e+01;2.700000000000000000e+01;0.000000000000000000e+00;7.000000000000000000e+00;1.430000000000000000e+02;1.800958740234375000e+03
5.800000000000000000e+01;5.600000000000000000e+01;4.900000000000000000e+01;5.200000000000000000e+01;1.300000000000000000e+02;1.786386962890625000e+03
1.000000000000000000e+00;0.000000000000000000e+00;7.000000000000000000e+00;4.000000000000000000e+00;1.650000000000000000e+02;1.776543212890625000e+03
2.000000000000000000e+00;4.000000000000000000e+00;6.000000000000000000e+00;5.000000000000000000e+00;1.680000000000000000e+02;1.769040771484375000e+03
1.600000000000000000e+01;2.300000000000000000e+01;2.400000000000000000e+01;3.400000000000000000e+01;1.500000000000000000e+02;1.721754394531250000e+03
1.800000000000000000e+01;1.000000000000000000e+01;2.400000000000000000e+01;1.800000000000000000e+01;1.330000000000000000e+02;1.692894042968750000e+03
4.600000000000000000e+01;3.600000000000000000e+01;6.300000000000000000e+01;5.900000000000000000e+01;2.060000000000000000e+02;1.658811767578125000e+03
5.600000000000000000e+01;4.800000000000000000e+01;6.000000000000000000e+01;6.300000000000000000e+01;1.050000000000000000e+02;1.631262939453125000e+03
0.000000000000000000e+00;2.000000000000000000e+00;4.300000000000000000e+01;4.900000000000000000e+01;1.630000000000000000e+02;1.616230712890625000e+03
3.300000000000000000e+01;3.100000000000000000e+01;6.000000000000000000e+01;6.300000000000000000e+01;1.460000000000000000e+02;1.588795410156250000e+03
5.700000000000000000e+01;4.900000000000000000e+01;4.800000000000000000e+01;5.100000000000000000e+01;1.410000000000000000e+02;1.535700683593750000e+03
4.900000000000000000e+01;5.400000000000000000e+01;3.700000000000000000e+01;3.100000000000000000e+01;1.520000000000000000e+02;1.489921875000000000e+03
5.400000000000000000e+01;5.300000000000000000e+01;4.200000000000000000e+01;4.400000000000000000e+01;2.160000000000000000e+02;1.478056640625000000e+03
1.900000000000000000e+01;2.100000000000000000e+01;6.200000000000000000e+01;6.000000000000000000e+01;1.610000000000000000e+02;1.471814453125000000e+03
5.700000000000000000e+01;6.000000000000000000e+01;2.900000000000000000e+01;2.500000000000000000e+01;1.110000000000000000e+02;1.463711669921875000e+03
6.300000000000000000e+01;6.100000000000000000e+01;6.100000000000000000e+01;5.700000000000000000e+01;9.900000000000000000e+01;1.449015380859375000e+03
1.300000000000000000e+01;1.100000000000000000e+01;3.000000000000000000e+00;0.000000000000000000e+00;1.120000000000000000e+02;1.416747802734375000e+03
3.400000000000000000e+01;3.100000000000000000e+01;4.200000000000000000e+01;4.000000000000000000e+01;1.150000000000000000e+02;1.387357177734375000e+03
5.500000000000000000e+01;6.300000000000000000e+01;4.600000000000000000e+01;4.000000000000000000e+01;1.900000000000000000e+02;1.336301269531250000e+03
1.000000000000000000e+01;7.000000000000000000e+00;6.000000000000000000e+00;0.000000000000000000e+00;1.540000000000000000e+02;1.298609375000000000e+03
1.400000000000000000e+01;1.000000000000000000e+01;2.000000000000000000e+01;1.300000000000000000e+01;1.280000000000000000e+02;1.288064453125000000e+03
6.000000000000000000e+00;5.000000000000000000e+00;6.000000000000000000e+00;4.000000000000000000e+00;1.670000000000000000e+02;1.283552734375000000e+03
4.800000000000000000e+01;5.000000000000000000e+01;2.000000000000000000e+01;2.300000000000000000e+01;8.500000000000000000e+01;1.269429199218750000e+03
4.000000000000000000e+00;0.000000000000000000e+00;3.400000000000000000e+01;3.900000000000000000e+01;1.350000000000000000e+02;1.245133544921875000e+03
0.000000000000000000e+00;7.000000000000000000e+00;0.000000000000000000e+00;5.000000000000000000e+00;1.660000000000000000e+02;1.226610839843750000e+03
1.600000000000000000e+01;2.100000000000000000e+01;5.400000000000000000e+01;5.200000000000000000e+01;5.900000000000000000e+01;1.210285644531250000e+03
4.800000000000000000e+01;4.000000000000000000e+01;4.600000000000000000e+01;4.400000000000000000e+01;8.100000000000000000e+01;1.199896972656250000e+03
6.000000000000000000e+01;5.500000000000000000e+01;5.300000000000000000e+01;5.400000000000000000e+01;1.790000000000000000e+02;1.186486328125000000e+03
2.000000000000000000e+01;1.400000000000000000e+01;6.300000000000000000e+01;6.000000000000000000e+01;1.610000000000000000e+02;1.171151367187500000e+03
2.500000000000000000e+01;2.800000000000000000e+01;3.000000000000000000e+00;1.000000000000000000e+00;1.190000000000000000e+02;1.160342773437500000e+03
9.000000000000000000e+00;8.000000000000000000e+00;2.000000000000000000e+01;2.300000000000000000e+01;1.290000000000000000e+02;1.151596679687500000e+03
5.600000000000000000e+01;5.400000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;4.500000000000000000e+01;1.144893554687500000e+03
2.400000000000000000e+01;1.800000000000000000e+01;1.400000000000000000e+01;8.000000000000000000e+00;1.060000000000000000e+02;1.136693847656250000e+03
7.000000000000000000e+00;0.000000000000000000e+00;3.200000000000000000e+01;4.100000000000000000e+01;1.360000000000000000e+02;1.128636718750000000e+03
3.800000000000000000e+01;3.500000000000000000e+01;4.200000000000000000e+01;3.700000000000000000e+01;1.620000000000000000e+02;1.116419921875000000e+03
5.000000000000000000e+01;5.300000000000000000e+01;1.000000000000000000e+00;0.000000000000000000e+00;1.240000000000000000e+02;1.102195800781250000e+03
1.300000000000000000e+01;1.600000000000000000e+01;5.800000000000000000e+01;5.600000000000000000e+01;7.000000000000000000e+01;1.096816894531250000e+03
4.200000000000000000e+01;4.800000000000000000e+01;5.500000000000000000e+01;6.100000000000000000e+01;1.920000000000000000e+02;1.081027343750000000e+03
4.000000000000000000e+00;1.000000000000000000e+01;1.500000000000000000e+01;2.100000000000000000e+01;1.360000000000000000e+02;1.076197265625000000e+03
2.200000000000000000e+01;2.900000000000000000e+01;2.000000000000000000e+00;0.000000000000000000e+00;1.150000000000000000e+02;1.070400390625000000e+03
5.700000000000000000e+01;5.400000000000000000e+01;5.500000000000000000e+01;5.500000000000000000e+01;2.160000000000000000e+02;1.066024169921875000e+03
2.600000000000000000e+01;3.100000000000000000e+01;2.200000000000000000e+01;2.700000000000000000e+01;7.300000000000000000e+01;1.057339111328125000e+03
1.500000000000000000e+01;1.300000000000000000e+01;4.700000000000000000e+01;4.600000000000000000e+01;7.000000000000000000e+01;1.049282470703125000e+03
5.000000000000000000e+01;4.600000000000000000e+01;5.500000000000000000e+01;5.300000000000000000e+01;1.280000000000000000e+02;1.038886962890625000e+03
3.300000000000000000e+01;2.500000000000000000e+01;4.000000000000000000e+01;3.600000000000000000e+01;1.780000000000000000e+02;1.021196044921875000e+03
5.400000000000000000e+01;6.300000000000000000e+01;7.000000000000000000e+00;6.000000000000000000e+00;1.740000000000000000e+02;1.015636962890625000e+03
4.800000000000000000e+01;4.600000000000000000e+01;3.900000000000000000e+01;4.300000000000000000e+01;6.300000000000000000e+01;9.999521484375000000e+02
1.500000000000000000e+01;1.200000000000000000e+01;3.600000000000000000e+01;3.500000000000000000e+01;2.050000000000000000e+02;9.972060546875000000e+02
6.300000000000000000e+01;5.800000000000000000e+01;4.100000000000000000e+01;3.900000000000000000e+01;1.660000000000000000e+02;9.829721679687500000e+02
1.300000000000000000e+01;1.500000000000000000e+01;3.600000000000000000e+01;3.900000000000000000e+01;2.070000000000000000e+02;9.795158691406250000e+02
1.000000000000000000e+00;4.000000000000000000e+00;5.800000000000000000e+01;5.400000000000000000e+01;1.340000000000000000e+02;9.709785156250000000e+02
3.600000000000000000e+01;3.900000000000000000e+01;2.000000000000000000e+00;1.000000000000000000e+00;8.400000000000000000e+01;9.659233398437500000e+02
4.900000000000000000e+01;5.200000000000000000e+01;1.000000000000000000e+01;1.300000000000000000e+01;6.300000000000000000e+01;9.629287109375000000e+02
5.900000000000000000e+01;5.100000000000000000e+01;1.000000000000000000e+01;1.400000000000000000e+01;6.400000000000000000e+01;9.513039550781250000e+02
6.000000000000000000e+01;5.800000000000000000e+01;5.200000000000000000e+01;4.800000000000000000e+01;1.000000000000000000e+02;9.490910644531250000e+02
4.900000000000000000e+01;5.600000000000000000e+01;3.800000000000000000e+01;4.100000000000000000e+01;1.840000000000000000e+02;9.250954589843750000e+02
4.300000000000000000e+01;5.100000000000000000e+01;5.800000000000000000e+01;5.700000000000000000e+01;2.110000000000000000e+02;9.176499023437500000e+02
3.800000000000000000e+01;3.300000000000000000e+01;4.800000000000000000e+01;4.400000000000000000e+01;7.900000000000000000e+01;9.111791992187500000e+02
2.900000000000000000e+01;2.800000000000000000e+01;4.000000000000000000e+01;4.200000000000000000e+01;2.060000000000000000e+02;9.084619140625000000e+02
